date,location,location_code,latitude,longitude,temperature_mean,temperature_max,temperature_min,precipitation_sum,relative_humidity_mean,wind_speed_max,surface_pressure_mean,source,collected_at
2020-01-25,Washington DC,USA,38.9072,-77.0369,25.61,31.6,18.54,3.84,52.73,7.92,1007.63,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-01-26,Washington DC,USA,38.9072,-77.0369,23.88,30.43,18.28,4.78,48.65,16.46,1008.28,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-01-27,Washington DC,USA,38.9072,-77.0369,24.75,30.6,17.55,4.3,43.98,18.3,1006.25,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-01-28,Washington DC,USA,38.9072,-77.0369,22.49,28.46,16.81,2.7,48.84,13.85,1009.0,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-01-29,Washington DC,USA,38.9072,-77.0369,25.71,33.01,18.42,4.87,52.58,15.52,1008.09,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-01-30,Washington DC,USA,38.9072,-77.0369,24.36,31.74,17.01,4.44,53.5,7.78,1005.35,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-01-31,Washington DC,USA,38.9072,-77.0369,23.37,29.76,17.0,10.09,47.64,12.67,1009.64,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-02-01,Washington DC,USA,38.9072,-77.0369,24.17,30.43,16.97,2.62,55.71,18.71,1007.89,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-02-02,Washington DC,USA,38.9072,-77.0369,22.3,29.18,15.48,5.46,55.68,13.59,1007.21,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-02-03,Washington DC,USA,38.9072,-77.0369,21.78,29.08,16.03,4.92,49.87,13.17,1006.04,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-02-04,Washington DC,USA,38.9072,-77.0369,23.05,29.0,16.86,3.91,54.09,14.96,1006.26,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-02-05,Washington DC,USA,38.9072,-77.0369,25.29,31.37,19.42,2.03,53.7,14.86,1004.91,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-02-06,Washington DC,USA,38.9072,-77.0369,23.94,30.71,17.96,4.36,59.58,21.52,1003.58,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-02-07,Washington DC,USA,38.9072,-77.0369,24.42,30.58,17.13,1.82,61.45,21.6,1011.06,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-02-08,Washington DC,USA,38.9072,-77.0369,25.29,31.72,19.02,7.28,57.86,12.88,1005.29,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-02-09,Washington DC,USA,38.9072,-77.0369,24.72,30.38,17.44,8.28,53.0,16.03,1008.78,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-02-10,Washington DC,USA,38.9072,-77.0369,24.48,30.38,18.93,5.45,53.99,16.05,1010.71,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-02-11,Washington DC,USA,38.9072,-77.0369,24.13,30.55,18.03,2.22,52.51,12.64,1004.96,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-02-12,Washington DC,USA,38.9072,-77.0369,23.74,30.12,17.67,2.29,59.49,19.68,1006.46,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-02-13,Washington DC,USA,38.9072,-77.0369,26.5,32.46,20.63,5.0,53.8,15.69,1006.37,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-02-14,Washington DC,USA,38.9072,-77.0369,26.79,33.07,20.38,5.1,53.37,14.12,1007.61,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-02-15,Washington DC,USA,38.9072,-77.0369,25.64,31.66,18.36,5.69,57.19,7.75,1007.53,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-02-16,Washington DC,USA,38.9072,-77.0369,25.18,31.01,17.88,5.73,59.77,15.5,1002.52,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-02-17,Washington DC,USA,38.9072,-77.0369,24.71,30.89,17.24,3.3,57.81,16.96,1008.46,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-02-18,Washington DC,USA,38.9072,-77.0369,26.38,32.83,19.62,6.9,48.41,14.81,1011.24,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-02-19,Washington DC,USA,38.9072,-77.0369,26.21,33.47,18.97,3.05,46.78,18.47,1009.56,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-02-20,Washington DC,USA,38.9072,-77.0369,25.54,32.64,19.64,0.43,44.64,14.11,1003.77,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-02-21,Washington DC,USA,38.9072,-77.0369,25.93,32.5,19.88,6.25,48.75,19.4,1005.03,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-02-22,Washington DC,USA,38.9072,-77.0369,24.01,31.34,16.66,7.5,54.58,14.89,1010.91,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-02-23,Washington DC,USA,38.9072,-77.0369,26.18,32.45,20.58,3.85,54.92,9.41,1009.9,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-02-24,Washington DC,USA,38.9072,-77.0369,25.08,30.68,18.55,10.38,55.5,20.55,1000.61,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-02-25,Washington DC,USA,38.9072,-77.0369,25.37,32.51,19.75,6.76,53.89,11.61,1003.82,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-02-26,Washington DC,USA,38.9072,-77.0369,27.26,33.83,20.91,2.49,46.16,10.95,1006.18,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-02-27,Washington DC,USA,38.9072,-77.0369,28.57,34.7,21.89,4.66,42.38,23.39,1009.94,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-02-28,Washington DC,USA,38.9072,-77.0369,24.34,30.22,16.9,4.71,61.59,14.18,1005.92,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-02-29,Washington DC,USA,38.9072,-77.0369,27.45,34.21,20.54,7.59,46.79,22.02,1006.95,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-03-01,Washington DC,USA,38.9072,-77.0369,25.1,30.97,18.73,6.55,65.78,16.09,1010.11,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-03-02,Washington DC,USA,38.9072,-77.0369,25.01,31.19,18.25,7.16,48.27,16.57,1009.95,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-03-03,Washington DC,USA,38.9072,-77.0369,25.89,31.74,19.7,1.24,44.77,21.4,1001.85,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-03-04,Washington DC,USA,38.9072,-77.0369,25.43,30.95,18.64,5.11,47.06,18.99,1010.58,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-03-05,Washington DC,USA,38.9072,-77.0369,26.84,33.32,21.1,4.6,51.62,16.24,1010.45,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-03-06,Washington DC,USA,38.9072,-77.0369,25.18,31.35,18.55,1.85,47.32,10.78,1006.97,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-03-07,Washington DC,USA,38.9072,-77.0369,23.86,29.61,17.99,1.22,48.03,16.52,1007.36,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-03-08,Washington DC,USA,38.9072,-77.0369,27.84,34.91,21.64,5.17,50.11,17.46,1007.66,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-03-09,Washington DC,USA,38.9072,-77.0369,26.52,33.32,20.29,3.48,54.79,20.25,1004.63,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-03-10,Washington DC,USA,38.9072,-77.0369,24.83,31.64,18.83,2.58,55.44,22.38,1006.85,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-03-11,Washington DC,USA,38.9072,-77.0369,26.82,33.05,21.3,8.15,55.87,20.04,1009.68,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-03-12,Washington DC,USA,38.9072,-77.0369,24.93,31.14,19.34,4.89,42.52,12.11,1008.31,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-03-13,Washington DC,USA,38.9072,-77.0369,24.61,31.57,17.17,5.67,49.89,17.98,1006.97,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-03-14,Washington DC,USA,38.9072,-77.0369,26.89,32.57,21.34,2.89,54.52,5.15,1009.33,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-03-15,Washington DC,USA,38.9072,-77.0369,24.3,30.84,18.66,2.18,53.39,19.36,1004.6,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-03-16,Washington DC,USA,38.9072,-77.0369,23.53,30.15,16.3,2.41,58.89,17.26,1008.32,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-03-17,Washington DC,USA,38.9072,-77.0369,25.44,31.35,18.0,1.86,51.41,20.33,1008.5,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-03-18,Washington DC,USA,38.9072,-77.0369,25.25,32.33,19.26,6.45,59.47,12.99,1005.8,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-03-19,Washington DC,USA,38.9072,-77.0369,27.08,33.55,20.64,1.2,55.79,17.45,1006.94,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-03-20,Washington DC,USA,38.9072,-77.0369,25.35,31.08,19.81,8.61,52.93,21.12,1002.03,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-03-21,Washington DC,USA,38.9072,-77.0369,26.12,33.26,19.23,4.88,59.8,17.57,1009.65,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-03-22,Washington DC,USA,38.9072,-77.0369,26.52,33.68,20.95,4.53,53.68,17.59,1010.25,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-03-23,Washington DC,USA,38.9072,-77.0369,26.51,33.05,20.91,6.88,49.22,11.7,1005.68,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-03-24,Washington DC,USA,38.9072,-77.0369,24.44,30.7,18.91,10.2,50.57,19.16,1005.41,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-03-25,Washington DC,USA,38.9072,-77.0369,24.14,30.02,16.82,6.52,54.27,18.21,1005.31,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-03-26,Washington DC,USA,38.9072,-77.0369,25.66,32.05,19.29,6.32,49.86,16.57,1009.93,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-03-27,Washington DC,USA,38.9072,-77.0369,21.8,27.55,14.71,6.01,59.66,9.19,1008.66,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-03-28,Washington DC,USA,38.9072,-77.0369,25.45,32.48,18.81,7.81,47.54,13.76,1005.85,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-03-29,Washington DC,USA,38.9072,-77.0369,25.7,31.74,18.31,2.95,62.59,28.05,1010.06,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-03-30,Washington DC,USA,38.9072,-77.0369,23.65,30.93,18.04,5.38,55.29,15.15,1006.44,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-03-31,Washington DC,USA,38.9072,-77.0369,22.24,29.56,14.92,2.27,51.75,19.15,1004.52,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-01,Washington DC,USA,38.9072,-77.0369,21.97,28.31,16.25,3.34,60.48,16.8,1003.83,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-02,Washington DC,USA,38.9072,-77.0369,24.31,30.84,18.43,3.96,58.14,20.23,1008.24,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-03,Washington DC,USA,38.9072,-77.0369,23.94,31.08,17.96,0.82,48.03,16.66,1007.05,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-04,Washington DC,USA,38.9072,-77.0369,26.03,33.0,18.63,2.13,52.26,11.24,1005.3,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-05,Washington DC,USA,38.9072,-77.0369,22.92,29.35,16.79,3.99,59.48,7.58,1008.05,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-06,Washington DC,USA,38.9072,-77.0369,22.8,30.25,15.97,4.45,61.89,18.95,1004.5,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-07,Washington DC,USA,38.9072,-77.0369,22.74,30.24,16.93,0.38,43.76,11.13,1005.31,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-08,Washington DC,USA,38.9072,-77.0369,24.27,30.91,18.69,4.25,46.9,19.8,1000.83,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-09,Washington DC,USA,38.9072,-77.0369,22.94,29.29,16.1,6.09,60.93,14.3,1005.55,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-10,Washington DC,USA,38.9072,-77.0369,23.8,29.73,18.14,1.55,64.24,20.46,1005.16,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-11,Washington DC,USA,38.9072,-77.0369,23.25,30.71,16.53,4.04,57.37,15.79,1005.83,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-12,Washington DC,USA,38.9072,-77.0369,21.91,28.84,14.89,1.19,51.33,13.33,1010.38,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-13,Washington DC,USA,38.9072,-77.0369,22.84,28.92,15.34,3.69,58.35,20.23,1004.55,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-14,Washington DC,USA,38.9072,-77.0369,24.21,30.22,17.47,0,43.0,16.96,1006.25,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-15,Washington DC,USA,38.9072,-77.0369,20.39,26.74,14.79,2.06,67.92,13.96,1009.26,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-16,Washington DC,USA,38.9072,-77.0369,21.85,28.0,15.72,5.03,61.32,19.52,1005.67,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-17,Washington DC,USA,38.9072,-77.0369,21.21,27.79,13.92,6.48,45.83,20.11,1005.37,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-18,Washington DC,USA,38.9072,-77.0369,22.31,28.5,16.67,0.25,57.82,14.45,1011.26,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-19,Washington DC,USA,38.9072,-77.0369,22.6,29.47,16.83,3.2,52.92,14.12,1006.71,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-20,Washington DC,USA,38.9072,-77.0369,23.93,30.98,16.83,6.03,57.17,17.64,998.63,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-21,Washington DC,USA,38.9072,-77.0369,22.93,30.15,16.9,8.36,48.41,12.18,1003.42,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-22,Washington DC,USA,38.9072,-77.0369,21.77,27.87,14.5,3.45,53.66,10.2,1004.79,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-23,Washington DC,USA,38.9072,-77.0369,22.62,29.53,16.79,2.41,54.52,20.85,1010.08,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-24,Washington DC,USA,38.9072,-77.0369,23.07,30.04,16.29,3.85,57.32,20.36,1007.97,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-25,Washington DC,USA,38.9072,-77.0369,19.46,24.99,13.16,6.35,60.64,16.34,1007.63,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-26,Washington DC,USA,38.9072,-77.0369,22.17,28.18,16.24,4.29,51.85,10.17,1004.49,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-27,Washington DC,USA,38.9072,-77.0369,21.11,27.51,14.72,4.89,48.64,20.56,1001.93,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-28,Washington DC,USA,38.9072,-77.0369,20.38,26.42,13.56,6.63,47.7,18.43,1010.39,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-29,Washington DC,USA,38.9072,-77.0369,19.76,26.06,13.7,5.28,53.12,15.62,1010.05,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-30,Washington DC,USA,38.9072,-77.0369,19.79,25.73,13.76,4.21,61.19,13.98,1007.56,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-01,Washington DC,USA,38.9072,-77.0369,18.71,24.26,11.74,2.78,54.0,17.97,1000.79,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-02,Washington DC,USA,38.9072,-77.0369,18.09,24.65,11.99,4.24,59.19,13.15,1005.55,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-03,Washington DC,USA,38.9072,-77.0369,18.83,25.46,13.13,1.72,58.63,20.36,1005.94,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-04,Washington DC,USA,38.9072,-77.0369,19.7,25.97,13.16,5.55,49.67,15.12,1003.38,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-05,Washington DC,USA,38.9072,-77.0369,19.74,26.25,12.59,2.19,59.12,9.53,1006.95,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-06,Washington DC,USA,38.9072,-77.0369,19.97,26.03,13.8,4.82,56.35,10.73,1009.47,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-07,Washington DC,USA,38.9072,-77.0369,19.2,26.25,13.58,3.35,66.2,11.73,1004.25,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-08,Washington DC,USA,38.9072,-77.0369,18.0,24.49,10.95,3.47,66.54,15.73,1003.82,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-09,Washington DC,USA,38.9072,-77.0369,18.49,25.38,12.93,5.52,63.66,13.11,1006.37,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-10,Washington DC,USA,38.9072,-77.0369,18.64,24.25,11.36,3.93,57.42,10.67,1005.64,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-11,Washington DC,USA,38.9072,-77.0369,18.86,26.05,12.28,3.04,54.13,19.86,1010.89,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-12,Washington DC,USA,38.9072,-77.0369,16.59,23.83,10.54,4.75,61.48,9.81,1007.34,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-13,Washington DC,USA,38.9072,-77.0369,17.06,23.42,10.86,4.7,55.06,14.34,1007.02,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-14,Washington DC,USA,38.9072,-77.0369,18.51,25.06,12.56,2.2,59.62,12.31,1010.09,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-15,Washington DC,USA,38.9072,-77.0369,16.63,22.92,9.32,4.4,60.9,12.09,1005.65,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-16,Washington DC,USA,38.9072,-77.0369,16.61,23.63,9.69,0.39,48.15,13.76,1008.84,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-17,Washington DC,USA,38.9072,-77.0369,17.45,24.17,11.68,1.78,52.35,14.12,1012.8,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-18,Washington DC,USA,38.9072,-77.0369,15.13,21.34,9.41,3.05,60.22,14.78,1007.5,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-19,Washington DC,USA,38.9072,-77.0369,16.12,22.63,9.17,1.07,60.86,19.04,1004.3,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-20,Washington DC,USA,38.9072,-77.0369,15.36,22.73,8.47,2.38,59.97,16.02,1006.62,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-21,Washington DC,USA,38.9072,-77.0369,15.01,21.98,8.99,3.68,60.81,16.14,1008.2,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-22,Washington DC,USA,38.9072,-77.0369,15.53,21.89,8.93,1.98,75.13,13.5,1005.26,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-23,Washington DC,USA,38.9072,-77.0369,16.88,23.91,10.4,0.59,60.28,18.5,1007.63,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-24,Washington DC,USA,38.9072,-77.0369,14.64,21.87,7.81,5.03,64.35,15.5,998.41,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-25,Washington DC,USA,38.9072,-77.0369,15.19,21.85,8.77,1.52,62.27,16.45,1006.93,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-26,Washington DC,USA,38.9072,-77.0369,14.54,20.82,7.73,1.81,59.35,8.42,1006.27,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-27,Washington DC,USA,38.9072,-77.0369,15.83,22.1,9.61,2.58,58.09,16.56,1009.33,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-28,Washington DC,USA,38.9072,-77.0369,14.75,20.97,8.51,1.31,63.01,16.73,1011.49,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-29,Washington DC,USA,38.9072,-77.0369,13.04,20.15,5.68,2.41,51.12,16.54,1011.06,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-30,Washington DC,USA,38.9072,-77.0369,12.18,17.85,5.33,3.19,65.36,15.67,1002.49,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-31,Washington DC,USA,38.9072,-77.0369,11.47,18.53,4.13,1.39,60.29,10.07,1003.02,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-01,Washington DC,USA,38.9072,-77.0369,12.32,18.38,5.14,0,62.16,11.33,1006.49,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-02,Washington DC,USA,38.9072,-77.0369,14.97,20.75,8.24,2.96,58.97,8.33,1006.8,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-03,Washington DC,USA,38.9072,-77.0369,11.76,18.94,4.55,0,58.08,26.02,1009.0,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-04,Washington DC,USA,38.9072,-77.0369,11.74,19.17,5.48,3.77,51.35,18.46,1010.98,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-05,Washington DC,USA,38.9072,-77.0369,12.94,19.95,5.66,2.59,61.0,18.93,1010.31,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-06,Washington DC,USA,38.9072,-77.0369,11.46,18.92,4.21,0.06,63.08,15.77,1004.85,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-07,Washington DC,USA,38.9072,-77.0369,10.35,17.82,3.21,2.0,56.88,12.9,1012.68,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-08,Washington DC,USA,38.9072,-77.0369,11.11,16.64,3.95,0,53.47,7.95,1011.04,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-09,Washington DC,USA,38.9072,-77.0369,10.42,17.76,4.6,3.2,55.72,11.95,1006.36,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-10,Washington DC,USA,38.9072,-77.0369,13.48,19.68,7.11,5.85,61.9,21.53,1006.07,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-11,Washington DC,USA,38.9072,-77.0369,12.03,18.82,5.52,1.8,59.24,11.6,1010.24,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-12,Washington DC,USA,38.9072,-77.0369,12.67,19.51,5.4,2.36,60.98,15.62,1003.9,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-13,Washington DC,USA,38.9072,-77.0369,10.69,16.24,4.41,4.62,59.77,8.57,1005.52,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-14,Washington DC,USA,38.9072,-77.0369,11.34,18.76,5.35,0,61.47,17.3,1005.15,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-15,Washington DC,USA,38.9072,-77.0369,10.37,16.33,4.33,2.52,64.96,16.49,1004.35,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-16,Washington DC,USA,38.9072,-77.0369,9.07,16.38,2.83,2.14,65.87,20.8,1004.37,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-17,Washington DC,USA,38.9072,-77.0369,11.08,16.74,3.99,4.01,64.56,21.0,1006.33,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-18,Washington DC,USA,38.9072,-77.0369,9.14,15.17,2.85,0.44,69.77,20.42,1011.26,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-19,Washington DC,USA,38.9072,-77.0369,10.55,17.5,4.64,3.28,62.7,14.07,1008.5,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-20,Washington DC,USA,38.9072,-77.0369,9.24,15.51,2.65,0,66.97,11.84,1003.65,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-21,Washington DC,USA,38.9072,-77.0369,10.73,18.0,4.19,0.7,68.94,13.88,1008.09,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-22,Washington DC,USA,38.9072,-77.0369,9.05,15.43,2.04,0,62.03,14.84,1009.27,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-23,Washington DC,USA,38.9072,-77.0369,9.0,15.13,3.02,1.43,68.13,7.68,1004.05,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-24,Washington DC,USA,38.9072,-77.0369,8.48,15.81,1.18,2.5,72.06,11.94,1005.08,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-25,Washington DC,USA,38.9072,-77.0369,8.53,14.81,1.13,1.04,74.08,16.93,1007.94,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-26,Washington DC,USA,38.9072,-77.0369,8.8,15.07,2.91,3.75,62.3,20.81,1008.83,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-27,Washington DC,USA,38.9072,-77.0369,6.66,13.31,-0.69,2.72,64.06,11.3,1003.15,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-28,Washington DC,USA,38.9072,-77.0369,8.23,15.15,1.24,0.73,64.65,18.08,1006.05,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-29,Washington DC,USA,38.9072,-77.0369,8.99,15.93,1.68,2.22,65.38,27.84,1007.47,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-30,Washington DC,USA,38.9072,-77.0369,6.38,12.38,-0.01,1.53,69.19,17.64,1008.58,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-01,Washington DC,USA,38.9072,-77.0369,6.08,13.28,-1.35,0.69,67.36,15.71,1002.49,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-02,Washington DC,USA,38.9072,-77.0369,6.58,13.89,-0.12,0,72.92,4.12,1005.13,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-03,Washington DC,USA,38.9072,-77.0369,5.09,12.47,-0.86,0,69.22,17.79,1004.21,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-04,Washington DC,USA,38.9072,-77.0369,7.29,14.37,0.05,2.61,58.05,14.55,1010.71,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-05,Washington DC,USA,38.9072,-77.0369,6.52,13.63,0.91,1.96,67.07,22.51,998.05,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-06,Washington DC,USA,38.9072,-77.0369,6.16,12.39,-1.2,4.68,58.68,16.7,1009.61,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-07,Washington DC,USA,38.9072,-77.0369,4.87,11.24,-1.69,2.57,68.7,14.46,1004.54,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-08,Washington DC,USA,38.9072,-77.0369,5.79,12.72,-1.32,3.09,57.34,14.54,1011.59,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-09,Washington DC,USA,38.9072,-77.0369,6.06,13.01,0.22,3.06,67.16,22.9,1014.98,demo_generator,2026-07-10T04:13:34.892091+00:00
